path,title,summary,created-on,last-modified
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_staff/nashwa_mohamed,نشوة كمال محمد,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/index,Facutly And Staff,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/Sana_Shamaileh,صنعه شاميله,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/Amir_Kaviani,Amir Kaviani,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/Fatima_Esseili,Fatima_Esseili,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/Helga_Szidonia_Haragos,Helga_Szidonia_Haragos,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/Atteya_ElNoory,Atteya ElNoory,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/Catherine_Nickerson,Catherine Nickerson,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/Annic_Durand,Annick Durand,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/Language_Studies_Departmen/_profiles/David_Palfreyman,David Palfreyman,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/__abic_Language_and_Literature_Departmen/index,Facutly And Staff,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/index,أعضاء الهيئتين التدريسية والإدارية,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Hessa_Murooshid,حصة مروشيد,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Joshua_Zaato,جوشوا زاتوه,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Riham_Kafagy,ريهام خفاجي,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Hassanein_Ali,حسنين علي,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Hamdy_Attalla,حمدي حسن,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Ahmed_Ali_Salem,أحمد علي سالم,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Mehrdad_Mozayyan,مهيرداد مزاين,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/international_studies/_profiles/Justin_Gibbins,جاستين جيبينز,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/islamic_department/index,أعضاء الهيئتين التدريسية والإدارية,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/islamic_department/_profiles/Fatima_Alblooshi,فاطمة البلوشي,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/islamic_department/_profiles/Lina_AlKilani,لينا الكيلاني,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/islamic_department/_profiles/Kaltham_AlMajid,كلثم الماجد,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/index,اعضاء الهيئة التدريسية والموظفون,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Gergana_Alzeer,جرجانا الزير,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/leena_Taneja,لينا طانيجى,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Magdalena_Karolak,ماجدالينا كارولاك,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Asma_Obaid,أسماء عبيد,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Tarak_Abdallah,طارق عبدالله,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Tilde_Rosmer,تيلد روزمر,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Rima_Sabban,ريما صبان,nan,nan,nan
https://www.zu.ac.ae/main/ar/colleges/colleges/__college_of_humanities_and_social_sciences/faculty_and_staff/_dxb/social-sciences-department/_profiles/Omnia_Amin,أمنية أمين,nan,nan,nan
