path,name,created_on,last_modified
https://www.zu.ac.ae/main/ar/photo_gallery/2017/_current_year/May/menergy,جامعة زايد توقع مذكرة تفاهم مع وزارة الطاقة,2018-10-30 11:14:04,2018-10-30 11:14:04
https://www.zu.ac.ae/main/ar/photo_gallery/2018,2018,2019-04-14 12:05:25,2019-04-14 12:05:25
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year,2015,2019-04-14 12:05:42,2019-04-14 12:05:42
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February,فبراير,2019-04-14 12:06:29,2019-04-14 12:06:29
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/majorsDay-feb14,"من فعاليات “يوم الإرشاد الطلابي"" للتعريف بالتخصصات الجامعية أبوظبي ",2019-04-14 12:06:44,2019-04-14 12:06:44
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/kuwait-feb14,من زيارة وفد من جامعة الكويت لجامعة زايد بدبي,2019-04-14 12:06:44,2019-04-14 12:06:44
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/Cali-feb15, لبنى القاسمي: جامعة زايد ملتزمة بالمؤشرات الوطنية للتعليم ,2019-04-14 12:06:41,2019-04-14 12:06:41
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/equestrian-feb21,من محاضرة النادي الثقافي للفروسية والشعر في مركز الشيخة لطيفة للطالبات ,2019-04-14 12:06:40,2019-04-14 12:06:40
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/CFA-feb21," اعتماد جامعة مركزاً لتقديم شهادة ""محلل مالي معتمد"" في أبوظبي ودبي ",2019-04-14 12:06:39,2019-04-14 12:06:39
https://www.zu.ac.ae/main/ar/photo_gallery/2018/_current_year/February/innovation-dubai-feb22,من فعاليات جامعة زايد في شهر الإمارات للابتكار في دبي بحضور معالي الشيخة لبنى بنت خالد القاسمي,2019-04-14 12:06:37,2019-04-14 12:06:37
